CustomerID,Title,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
11173,NA,Sarah,F,Thomas,5636 Mt. Whitney Dr.,NA,W. Linn,Oregon,United States,97068,868-555-0188,1967-09-01,Graduate Degree,Management,F,S,0,4,0,0,151318
11174,NA,Nicholas,NA,Robinson,1318 Lasalle Street,NA,Los Angeles,California,United States,90012,949-555-0138,1967-07-13,Graduate Degree,Management,M,M,1,0,1,1,183231
11175,NA,Luis,NA,Wang,6943 Patterson Blvd.,NA,Beverly Hills,California,United States,90210,418-555-0127,1963-03-05,Partial College,Skilled Manual,M,S,1,2,0,0,98032
11176,NA,Mason,D,Roberts,5753 Megan Dr.,NA,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1968-01-25,Bachelors ,Management,M,M,1,1,4,4,140875
11177,NA,Jose,M,Flores,3991 Rambling Rose Drive,NA,San Diego,California,United States,92102,157-555-0182,1942-07-04,Graduate Degree,Management,M,M,1,2,4,4,185657
11179,NA,Molly,E,Rodriguez,5556 Riverland Dr.,NA,Beverly Hills,California,United States,90210,135-555-0185,1943-06-14,Graduate Degree,Management,F,M,1,3,4,4,141844
11180,NA,April,NA,Anand,3531 Brookview Drive,NA,Chula Vista,California,United States,91910,702-555-0144,1943-01-02,Bachelors ,Management,F,M,1,4,3,3,145176
11181,NA,Devin,P,Martin,1085 Greenbelt Way,NA,Los Angeles,California,United States,90012,735-555-0197,1943-08-08,Graduate Degree,Management,M,M,1,2,3,3,184504
11182,NA,Stephanie,NA,Torres,6968 Mildred Ln.,NA,Sedro Woolley,Washington,United States,98284,567-555-0176,1944-08-25,Bachelors ,Management,F,S,1,2,0,4,80891
11183,NA,Jasmine,W,Lee,7502 Contuti Avenue,NA,Santa Cruz,California,United States,95062,147-555-0199,1944-07-15,Bachelors ,Management,F,S,1,2,0,4,90366
11184,NA,Meghan,NA,Hernandez,5872 L St.,NA,Concord,California,United States,94519,967-555-0188,1944-11-16,Bachelors ,Management,F,S,1,2,0,4,91037
11185,NA,Ashley,NA,Henderson,8834 San Jose Ave.,NA,Metchosin,British Columbia,Canada,V9,173-555-0121,1944-10-08,Bachelors ,Management,F,S,1,2,0,4,83404
11186,NA,Sarah,C,Price,4815 Paraiso Ct.,NA,Palo Alto,California,United States,94303,180-555-0133,1944-05-21,Bachelors ,Management,F,S,1,2,0,4,79819
11187,NA,Jennifer,S,Cooper,2429 Longview Road,NA,Burien,Washington,United States,98168,857-555-0111,1944-02-22,Graduate Degree,Management,F,M,1,2,0,4,85829
11188,NA,Catherine,NA,Morris,6542 Stonewood Drive,NA,San Gabriel,California,United States,91776,795-555-0117,1944-09-06,Graduate Degree,Management,F,M,0,2,0,4,104279
11189,NA,Lawrence,W,Blanco,7502 Contuti Avenue,NA,Bellingham,Washington,United States,98225,656-555-0171,1944-07-15,Graduate Degree,Management,M,S,1,2,0,4,121950
11190,NA,Carson,NA,Bryant,2995 Youngsdale Dr.,NA,Beverly Hills,California,United States,90210,240-555-0142,1944-06-22,Bachelors ,Management,M,M,1,2,0,5,95877
11191,NA,Kristi,E,Perez,1769 Lislin Ct,NA,Colma,California,United States,94014,123-555-0181,1945-12-18,Bachelors ,Management,F,S,1,3,0,5,80055
11192,NA,James,C,Brown,673 Old Mountain View Dr.,NA,Seattle,Washington,United States,98104,725-555-0117,1945-09-13,Bachelors ,Management,M,M,1,2,0,4,112289
11193,NA,Ian,A,Gray,5941 Gill Dr.,NA,Woodburn,Oregon,United States,97071,596-555-0190,1945-02-13,Bachelors ,Management,M,M,1,2,0,4,111071
11194,NA,Jacqueline,R,Price,872 Mark Twain Dr,NA,Palo Alto,California,United States,94303,266-555-0112,1945-06-10,Bachelors ,Management,F,M,1,2,0,4,89692
11195,NA,Megan,NA,Henderson,8411 Mt. Olivet Place,NA,Renton,Washington,United States,98055,560-555-0150,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,86347
11196,NA,Alfredo,NA,Romero,2499 Greendell Pl,NA,Beaverton,Oregon,United States,97005,342-555-0110,1946-06-07,Bachelors ,Management,M,M,1,3,0,5,96935
11197,NA,Andrea,NA,Morris,1883 Green View Court,NA,Seattle,Washington,United States,98104,715-555-0178,1946-06-18,Bachelors ,Management,F,M,0,1,1,3,86749
11198,NA,Brooke,NA,Sanders,5192 Dumbarton Drive,NA,Santa Cruz,California,United States,95062,215-555-0156,1946-11-26,Bachelors ,Management,F,S,1,1,1,4,84010
11199,NA,Jacqueline,NA,Bennett,8948 Chinquapin Court,NA,Burlingame,California,United States,94010,413-555-0174,1946-11-06,Bachelors ,Management,F,M,1,1,1,4,81296
11200,NA,Jason,L,Griffin,7239 Nicholas Drive,NA,Victoria,British Columbia,Canada,V8V,232-555-0160,1947-11-22,Bachelors ,Management,M,M,1,1,1,4,101131
11201,NA,Amanda,NA,Foster,3984 San Francisco,NA,Santa Monica,California,United States,90401,505-555-0159,1947-08-18,Bachelors ,Management,F,M,1,1,1,4,83256
11202,NA,Alexia,L,Price,2079 Wellington Ct,NA,Lakewood,California,United States,90712,552-555-0118,1947-08-26,Bachelors ,Management,F,M,0,2,0,5,96418
11203,NA,Luis,D,Diaz,3682 Diablo View Road,NA,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,1948-08-21,High School,Professional,M,M,1,2,1,2,55404
11204,NA,Destiny,C,Rivera,6965 Appalachian Drive,NA,Beaverton,Oregon,United States,97005,743-555-0111,1948-06-01,High School,Professional,F,M,1,2,1,2,50201
11205,NA,Abby,NA,Fernandez,8330 Glenside Court,NA,Burien,Washington,United States,98168,134-555-0119,1948-07-24,High School,Professional,F,M,1,2,1,2,52116
11206,NA,Blake,NA,Flores,9410 Ferry St.,NA,Lynnwood,Washington,United States,98036,975-555-0163,1948-09-24,Partial College,Professional,M,M,1,1,1,2,96883
11208,NA,Maria,NA,Reed,1413 Bridgeview St,NA,Glendale,California,United States,91203,156-555-0163,1948-02-04,Bachelors ,Management,F,M,1,0,1,2,81421
11209,NA,Allison,NA,Evans,3515 Sutton Circle,NA,Lincoln Acres,California,United States,91950,988-555-0151,1948-01-13,Bachelors ,Management,F,M,1,0,1,2,73189
11211,NA,Samantha,NA,Russell,9256 Village Oaks Dr.,NA,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,1949-10-12,High School,Professional,F,M,1,2,1,2,50320
11212,NA,Chloe,NA,Campbell,3562 East Ave.,NA,Metchosin,British Columbia,Canada,V9,205-555-0169,1949-11-05,High School,Professional,F,M,1,2,1,2,48200
11213,NA,Stephanie,B,Murphy,5514 Grant Street,NA,Edmonds,Washington,United States,98020,293-555-0151,1949-05-14,Partial College,Professional,F,S,1,2,1,2,69431
11214,NA,Charles,O,Miller,2719 Little Dr,NA,Milwaukie,Oregon,United States,97222,389-555-0115,1949-11-07,Partial College,Professional,M,S,1,2,1,2,91233
11216,NA,Jasmine,A,Torres,8328 San Francisco,NA,Portland,Oregon,United States,97205,939-555-0130,1950-05-20,Partial College,Professional,F,S,1,2,1,2,79388
11217,NA,Natalie,P,Adams,6592 Bent Tree Lane,NA,Portland,Oregon,United States,97205,300-555-0150,1950-02-11,Partial College,Professional,F,S,1,2,1,2,81490
11219,NA,Charles,NA,Cook,6871 Bel Air Dr.,NA,Woodburn,Oregon,United States,97071,755-555-0111,1950-12-02,High School,Professional,M,M,1,2,1,2,88557
11220,NA,Erica,C,Huang,9142 All Ways Drive,NA,Colma,California,United States,94014,618-555-0157,1950-02-23,Partial College,Professional,F,M,1,1,1,2,98934
11221,NA,Nathan,NA,Perry,9714 Nicholas Drive,NA,Lakewood,California,United States,90712,271-555-0191,1950-06-10,Partial College,Professional,M,M,1,1,2,4,107014
11222,NA,Alexandra,NA,Rivera,4999 Corte Segunda,NA,Santa Monica,California,United States,90401,488-555-0143,1950-08-17,Bachelors ,Management,F,M,1,1,1,3,97838
11223,NA,Hailey,I,Patterson,5045 Vancouver Way,NA,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,1951-09-16,High School,Professional,F,S,1,2,1,2,93756
11224,NA,Tiffany,J,Li,6404 Del Mar Ave,NA,Burien,Washington,United States,98168,197-555-0118,1951-09-06,High School,Professional,F,S,1,2,1,2,58807
11225,NA,Madison,D,Lee,5927 Seaview Avenue,NA,Renton,Washington,United States,98055,471-555-0142,1951-02-16,Partial College,Professional,F,M,1,1,1,2,75300
11226,NA,Sydney,T,Ross,5252 Santa Fe,NA,W. Linn,Oregon,United States,97068,219-555-0146,1951-09-27,Partial College,Professional,F,M,1,1,1,2,69781
11227,NA,Marshall,D,Chavez,9022 Estudillo Street,NA,Colma,California,United States,94014,712-555-0116,1951-08-12,Partial College,Professional,M,S,1,2,1,2,107126
11228,NA,Ashley,R,Jones,7681 Willow Pass Road,NA,El Cajon,California,United States,92020,996-555-0169,1951-04-19,Partial College,Professional,F,M,1,2,1,2,83120
11229,NA,Adrian,C,Stewart,6898 Shaw Rd.,NA,Redwood City,California,United States,94063,812-555-0122,1951-12-03,Partial College,Professional,M,S,1,1,2,4,79403
11230,NA,Amber,NA,Turner,6345 Ridge Circle,NA,Santa Monica,California,United States,90401,155-555-0131,1951-04-03,Partial College,Professional,F,M,0,2,2,4,82373
11231,NA,Dennis,NA,Zhang,3951 Calle Verde Drive,NA,Bremerton,Washington,United States,98312,710-555-0134,1952-11-14,High School,Professional,M,M,1,2,1,2,82678
11232,NA,Hailey,R,Bryant,2828 Rogers Ave.,NA,Everett,Washington,United States,98201,156-555-0195,1952-09-27,High School,Professional,F,M,0,2,1,3,89815
11233,NA,Todd,NA,Li,5897 Scottsdale Rd.,NA,Berkeley,California,United States,94704,680-555-0147,1952-09-09,Partial College,Professional,M,M,1,2,2,4,95975
11234,NA,Anna,NA,Griffin,7221 Peachwillow Street,NA,Long Beach,California,United States,90802,965-555-0146,1952-11-19,Partial College,Professional,F,S,1,2,2,4,81567
11235,NA,Angel,J,Stewart,2585 La Salle Ct.,NA,Ballard,Washington,United States,98107,540-555-0122,1952-02-08,Partial College,Professional,M,M,1,2,2,4,97258
11236,NA,Jeremy,NA,Butler,8811 The Trees Dr.,NA,Bellingham,Washington,United States,98225,980-555-0117,1952-03-05,Partial College,Professional,M,S,1,2,2,5,104005
11237,NA,Clarence,M,Anand,Welt Platz 6,NA,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0191,1958-09-23,Bachelors ,Management,M,S,0,4,3,3,164291
11238,NA,Mayra,NA,Prasad,1119 Elderwood Dr.,#3,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0116,1958-08-10,Bachelors ,Management,F,S,0,4,3,3,138418
11239,NA,Latoya,C,Goel,8154 Pheasant Circle,NA,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0149,1958-10-06,Partial College,Professional,F,M,0,2,4,4,123475
11240,NA,Anne,B,Hernandez,76 Woodcrest Dr.,NA,Watford,England,United Kingdom,WA3,1 (11) 500 555-0119,1958-12-11,Partial College,Professional,F,M,1,4,3,3,136555
11241,NA,Lisa,NA,Cai,"102, rue de Berri",NA,Les Ulis,Essonne,France,91940,1 (11) 500 555-0125,1957-10-11,Partial College,Professional,F,S,1,4,3,3,114730
11242,NA,Larry,NA,Munoz,Midi-Couleurs,NA,Versailles,Yveline,France,78000,1 (11) 500 555-0193,1957-11-11,Partial College,Professional,M,M,1,3,4,4,160265
11243,NA,Robin,V,Alvarez,4086 Emmons Canyon Lane,NA,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0198,1957-10-09,Partial College,Professional,F,M,1,3,3,3,131035
11244,NA,Alexis,M,Coleman,7140 Camelback Road,NA,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0115,1957-11-26,Bachelors ,Management,F,S,0,3,3,3,139552
11245,NA,Ricky,D,Vazquez,Roßstr 9928,NA,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0147,1956-10-27,High School,Professional,M,M,0,4,4,4,154573
11246,NA,Latasha,NA,Rubio,Alderstr 7690,NA,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,1956-10-09,High School,Professional,F,M,0,4,4,4,136970
11248,NA,Tristan,P,Alexander,"88, avenue des Champs-Elysées",NA,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,1955-03-26,Partial College,Professional,M,M,1,4,4,4,165394
11249,NA,Cindy,A,Patel,Essener Straße 123,NA,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,1955-07-13,Partial College,Professional,F,M,1,3,4,4,128534
11250,NA,Shannon,D,Liu,4185 Keywood Ct.,NA,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0119,1955-03-12,High School,Professional,F,M,1,2,4,4,140179
11251,NA,Xavier,NA,Long,9245 Dantley Way,NA,Haney,British Columbia,Canada,V2W 1W2,243-555-0114,1932-07-04,High School,Professional,M,S,0,2,0,4,50003
11252,NA,Nicholas,D,Thompson,504 O St.,NA,Lemon Grove,California,United States,91945,377-555-0147,1932-06-07,Graduate Degree,Management,M,S,1,1,0,3,139004
11253,NA,José,M,Hernandez,5703 Donald Dr.,NA,Victoria,British Columbia,Canada,V8V,712-555-0130,1933-02-28,Graduate Degree,Management,M,M,1,2,0,2,127974
11254,NA,Johnathan,W,Vance,9430 Versailles Pl,NA,Burien,Washington,United States,98168,494-555-0166,1933-03-03,Graduate Degree,Management,M,M,1,2,0,4,101550
11256,NA,Katelyn,L,Hernandez,7496 Deerfield Dr.,NA,Lynnwood,Washington,United States,98036,249-555-0116,1933-09-20,Graduate Degree,Management,F,M,1,2,0,4,88902
11257,NA,Jacqueline,NA,Powell,4076 Northwood Dr,NA,Newport Beach,California,United States,92625,796-555-0111,1933-01-06,Graduate Degree,Management,F,S,1,4,2,2,146565
11259,NA,Victoria,C,Stewart,3623 Barquentine Court,NA,Salem,Oregon,United States,97301,230-555-0139,1965-03-27,Partial College,Professional,F,M,1,4,1,4,96421
11260,NA,Katelyn,L,Kelly,7085 Solano Drive,NA,Burlingame,California,United States,94010,507-555-0132,1965-04-12,Bachelors ,Management,F,M,1,3,2,2,127739
11261,NA,Stephanie,NA,Collins,2868 Central Avenue,NA,San Diego,California,United States,92102,209-555-0173,1965-04-24,Graduate Degree,Management,F,M,1,1,2,2,154474
11262,NA,Jennifer,NA,Simmons,7959 Mt. Wilson Way,NA,Port Hammond,British Columbia,Canada,V6B 3P7,148-555-0115,1964-05-04,Bachelors ,Management,F,M,1,0,3,4,97283
11263,NA,Trinity,NA,Richardson,3063 Blue Jay Drive,NA,Burien,Washington,United States,98168,111-555-0116,1964-09-11,Partial College,Professional,F,M,1,3,5,5,104042
11264,NA,Eduardo,NA,Martin,5137 Pheasant Court,NA,Issaquah,Washington,United States,98027,342-555-0195,1964-06-17,Partial College,Professional,M,S,0,3,5,5,122978
11265,NA,Elizabeth,P,Jones,2253 Firestone Dr.,NA,Kirkland,Washington,United States,98033,941-555-0110,1964-07-13,Partial College,Professional,F,M,1,3,5,5,91607
11266,NA,Taylor,NA,Howard,7396 Stratton Circle,NA,Port Orchard,Washington,United States,98366,162-555-0131,1964-05-05,Partial College,Professional,F,S,0,1,0,0,98748
11267,NA,David,NA,Diaz,2075 Browse Ct,NA,Burlingame,California,United States,94010,613-555-0119,1964-10-02,Partial College,Professional,M,S,1,4,2,4,169568
11268,NA,Katelyn,A,Carter,3050 Monte Cresta Avenue,NA,Coronado,California,United States,92118,103-555-0195,1964-05-03,Graduate Degree,Management,F,M,1,2,2,2,145275
11269,NA,Ryan,W,Foster,5376 Sahara Drive,NA,Daly City,California,United States,94015,961-555-0133,1964-10-13,Graduate Degree,Management,M,M,1,2,2,2,173834
11270,NA,Robert,L,Lee,5461 Camino Verde Ct.,NA,Lakewood,California,United States,90712,447-555-0174,1964-05-04,Graduate Degree,Management,M,M,1,3,2,2,180861
11271,NA,Danielle,C,Reed,6683 Carrick Ct,NA,San Francisco,California,United States,94109,136-555-0114,1964-06-05,Bachelors ,Management,F,S,0,4,0,2,141306
11272,NA,Lauren,L,Martinez,4357 Tosca Way,NA,Beverly Hills,California,United States,90210,977-555-0117,1956-11-10,Partial College,Professional,F,S,1,0,3,4,72083
11273,NA,Nathan,E,Lal,7064 Cypress Ave,NA,La Jolla,California,United States,92806,147-555-0121,1956-10-01,Partial College,Professional,M,M,1,0,1,2,116585
11274,NA,Kyle,M,Foster,5617 Landing Dr,NA,Bellingham,Washington,United States,98225,846-555-0126,1934-04-12,Graduate Degree,Management,M,M,1,2,0,2,75549
11275,NA,Jenny,D,Rai,1440 Willow Pass Dr.,NA,Colma,California,United States,94014,780-555-0119,1934-01-18,Graduate Degree,Management,F,M,1,2,0,4,112925
11276,NA,Nancy,E,Chapman,1480 Shoenic,NA,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,1963-09-19,Partial College,Professional,F,M,1,2,3,4,102901
11277,NA,Charles,P,Jackson,3400 Folson Drive,NA,Royal Oak,British Columbia,Canada,V8X,194-555-0175,1963-06-10,Partial College,Professional,M,M,1,2,3,4,125463
11279,NA,Amanda,S,Cook,9187 Vista Del Sol,NA,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,86138
11280,NA,Robert,NA,Collins,5271 Sierra Road,NA,Lynnwood,Washington,United States,98036,966-555-0171,1963-08-21,Partial College,Professional,M,M,1,1,0,0,125485
11281,NA,Megan,J,Barnes,40 Ellis St.,NA,Burbank,California,United States,91502,807-555-0156,1963-10-10,Bachelors ,Management,F,S,1,4,2,4,127801
11282,NA,Christian,A,Thomas,5205 Coralie Drive,NA,Burien,Washington,United States,98168,692-555-0172,1962-01-16,Partial College,Professional,M,M,1,4,4,5,105527
11283,NA,Arturo,NA,Lal,4593 Mendouno Dr.,NA,Berkeley,California,United States,94704,638-555-0164,1962-10-26,Bachelors ,Management,M,M,1,2,3,3,155993
11286,NA,Hunter,D,Griffin,4079 Redbird Lane,NA,Torrance,California,United States,90505,410-555-0148,1962-03-03,Graduate Degree,Management,M,M,1,4,0,0,169863
11287,NA,Henry,B,Garcia,3268 Hazelwood Lane,NA,Cliffside,British Columbia,Canada,V8Y 1L1,282-555-0185,1961-01-16,Partial College,Professional,M,M,0,3,4,5,97392
11289,NA,Maria,S,Carter,8603 Elmhurst Lane,NA,Downey,California,United States,90241,239-555-0158,1961-03-07,Bachelors ,Management,F,M,1,1,3,3,123794
11290,NA,Katelyn,NA,Sanchez,8869 Climbing Vine Court,NA,Lakewood,California,United States,90712,395-555-0150,1961-08-18,Bachelors ,Management,F,M,1,3,3,3,145642
11291,NA,Jenna,NA,Wright,232 Pinnacle Drive,NA,Lemon Grove,California,United States,91945,118-555-0191,1961-05-05,Bachelors ,Management,F,M,1,3,3,3,130738
11292,NA,Seth,NA,Phillips,4361 Loftus Road,NA,San Gabriel,California,United States,91776,980-555-0196,1961-11-05,Partial College,Professional,M,S,0,3,2,2,150167
11293,NA,Luke,S,Long,3177 Dover Way,NA,Port Orchard,Washington,United States,98366,786-555-0117,1955-05-27,High School,Professional,M,S,0,2,0,2,96447
11294,NA,Dalton,P,Clark,4381 Amazonas,NA,Issaquah,Washington,United States,98027,388-555-0195,1955-09-03,High School,Professional,M,M,0,2,0,2,92889
11295,NA,Taylor,G,Lewis,8827 Ward Court,NA,Concord,California,United States,94519,291-555-0174,1954-05-16,Partial High School,Skilled Manual,F,S,1,2,0,2,89097
11296,NA,Haley,NA,Richardson,6203 Laurel Drive,NA,Everett,Washington,United States,98201,620-555-0129,1935-10-07,Graduate Degree,Management,F,S,1,2,0,2,82760
11297,NA,Noah,NA,Coleman,5562 Galindo Street,NA,Burbank,California,United States,91502,847-555-0167,1935-02-02,Graduate Degree,Management,M,S,1,2,0,4,109129
11298,NA,Jon,NA,Luo,3560 River Rock Lane,NA,Chula Vista,California,United States,91910,127-555-0189,1935-03-03,Graduate Degree,Management,M,M,1,2,0,4,112116
11299,NA,Orlando,E,Vazquez,8547 Catherine Way,NA,Burbank,California,United States,91502,757-555-0143,1936-04-01,Graduate Degree,Management,M,M,1,2,0,4,117520
11300,NA,Fernando,NA,Barnes,7633 Greenhills Circle,NA,N. Vancouver,British Columbia,Canada,V7L 4J4,469-555-0125,1960-03-03,Partial College,Professional,M,M,0,3,4,5,122139
11301,NA,Cameron,L,Rodriguez,1217 Mariposa,NA,Ballard,Washington,United States,98107,727-555-0119,1960-06-09,Partial College,Professional,M,M,1,4,4,5,127971
11302,NA,Spencer,NA,Russell,2396 Mink Court,NA,Corvallis,Oregon,United States,97330,834-555-0131,1960-12-12,High School,Professional,M,S,0,3,3,4,121401
11303,NA,Julia,NA,Coleman,3128 Ramsey Circle,NA,Edmonds,Washington,United States,98020,907-555-0170,1960-10-11,High School,Professional,F,S,0,3,3,4,106090
11304,NA,Julia,B,Garcia,6179 Mt. Hamilton Dr.,NA,Portland,Oregon,United States,97205,923-555-0183,1960-03-17,Partial College,Professional,F,M,1,0,3,3,95526
11305,NA,Sean,A,Evans,7118 Elliott Dr.,NA,Chula Vista,California,United States,91910,791-555-0174,1960-06-19,Partial College,Professional,M,M,0,4,3,3,156297
11306,NA,Micah,A,Zhou,6105 Brownstone Rd,NA,Coronado,California,United States,92118,497-555-0185,1960-06-22,Partial College,Professional,M,M,0,4,3,3,171700
11307,NA,Hunter,P,Rodriguez,4343 Cook Street,NA,Daly City,California,United States,94015,996-555-0142,1954-11-04,Partial High School,Skilled Manual,M,M,1,2,0,2,114324
11308,NA,Ian,T,Gonzales,7122 Athene Dr.,NA,Oregon City,Oregon,United States,97045,904-555-0153,1954-03-05,High School,Professional,M,M,0,2,0,2,82817
11309,NA,Victoria,NA,Lewis,4426 Tanager Road,NA,Beaverton,Oregon,United States,97005,586-555-0191,1954-06-12,High School,Professional,F,S,1,2,0,2,72518
11310,NA,Erin,A,Sanders,7541 Black Point Pl,NA,San Francisco,California,United States,94109,233-555-0160,1953-07-09,Graduate Degree,Management,F,S,1,2,0,3,103232
11311,NA,Gabrielle,D,Lopez,8619 Parkside Dr.,NA,Lynnwood,Washington,United States,98036,783-555-0174,1953-08-24,Graduate Degree,Management,F,S,0,2,0,3,88666
11312,NA,Sara,NA,Richardson,7375 Kipling Court,NA,Lynnwood,Washington,United States,98036,296-555-0174,1953-04-03,Graduate Degree,Management,F,S,1,2,0,3,91177
11313,NA,Trevor,NA,Jenkins,4697 Yosemite Dr.,NA,Port Orchard,Washington,United States,98366,120-555-0129,1953-02-27,Graduate Degree,Management,M,S,1,2,0,3,101674
11314,NA,Mya,NA,Flores,8439 Rio Grande Drive,NA,Issaquah,Washington,United States,98027,522-555-0140,1953-12-21,Graduate Degree,Management,F,S,0,2,0,3,92491
11315,NA,Hailey,J,Ward,6321 Maya,NA,Port Orchard,Washington,United States,98366,767-555-0151,1953-10-01,Graduate Degree,Management,F,S,0,2,0,3,100009
11316,NA,Luke,NA,Allen,419 Deermeadow Way,NA,Langford,British Columbia,Canada,V9,786-555-0133,1953-11-17,Graduate Degree,Management,M,M,1,2,0,3,122242
11317,NA,Victoria,D,Russell,9268 Keller Ridge,NA,Salem,Oregon,United States,97301,663-555-0197,1952-09-17,Partial College,Professional,F,S,0,2,0,3,45387
11318,NA,Jessica,NA,Wilson,1652 Willcrest Circle,NA,Edmonds,Washington,United States,98020,702-555-0180,1952-10-26,Partial College,Professional,F,S,0,2,0,3,63473
11319,NA,Jade,E,Bailey,8119 Northridge Ct,NA,Oakland,California,United States,94611,819-555-0160,1937-04-27,Graduate Degree,Management,F,M,0,2,0,4,99881
11320,NA,Morgan,M,Hill,6951 Harmony Way,NA,Glendale,California,United States,91203,510-555-0120,1937-06-26,Graduate Degree,Management,F,M,1,2,0,4,140771
11321,NA,Terrance,D,Raman,2297 Via Valencia,NA,Burien,Washington,United States,98168,879-555-0124,1938-07-08,Bachelors ,Management,M,M,1,2,0,5,126955
11322,NA,Sydney,NA,Garcia,252 Hemlock Drive,NA,Bremerton,Washington,United States,98312,783-555-0116,1938-03-15,Bachelors ,Management,F,M,1,2,0,5,110304
